Time,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/attitude/roll-rad,/fdm/jsbsim/attitude/pitch-rad,/fdm/jsbsim/attitude/heading-true-rad,/fdm/jsbsim/flight-path/gamma-rad,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/flight-path/gamma-deg
25.8498966,0.0773683059617480823,0.009672504313632228,3.27044439029614553,0.0773683059617480823,0.009672504313632228,3.27044439029614553,-0.0388234987731171446,4.43287739968501082,0.554193674493209776,187.382660696204908,-2.22442262563094184
25.8998964,0.0766673689194854457,0.008035824860422024,3.27218214463143164,0.0766673689194854457,0.008035824860422024,3.27218214463143164,-0.0403602895682745322,4.39271666545897865,0.46041884940848582,187.482226685447358,-2.31247425218801395
25.9498962,0.0759470792122757393,0.00641975055195678594,3.27390736580820585,0.0759470792122757393,0.00641975055195678594,3.27390736580820585,-0.0418745463760490447,4.35144710520914835,0.367824612153904551,187.581074577603118,-2.39923477637244664
25.999896,0.0752080898259781389,0.00482520870816589668,3.27561944817624662,0.0752080898259781389,0.00482520870816589668,3.27561944817624662,-0.0433654613841906594,4.30910613226933314,0.276464094247677983,187.679169671470618,-2.48465791395167379
26.0498958,0.0744510516014216944,0.00325310655714218999,3.27731780050090826,0.0744510516014216944,0.00325310655714218999,3.27731780050090826,-0.0448322459524034475,4.26573103707217172,0.186389276030581252,187.776478091799959,-2.56869847916518523
26.0998956,0.0736766130237053868,0.00170433059520941539,3.27900184637566161,0.0736766130237053868,0.00170433059520941539,3.27900184637566161,-0.046274131067475098,4.22135897507691293,0.0976509500005190295,187.872966812929747,-2.65131241080152602
26.1498954,0.0728854200078858094,0.000179745980463742565,3.28067102462510674,0.0728854200078858094,0.000179745980463742565,3.28067102462510674,-0.0476903677738184234,4.17602695449022399,0.010298686065013397,187.968603681877994,-2.732456796866507
26.1998952,0.0720781156812786705,-0.00131980403962270068,3.28232478969720187,0.0720781156812786705,-0.00131980403962270068,3.28232478969720187,-0.0490802275792556961,4.12977182379298391,-0.0756192012546976211,188.063357440815196,-2.81208989783293672
26.249895,0.0712553401626216387,-0.00279349866604397838,3.28396261204344508,0.0712553401626216387,-0.00279349866604397838,3.28396261204344508,-0.0504430028359687324,4.08263025908724853,-0.160055683639745372,188.157197748847125,-2.8901711684674507
26.2998948,0.0704177303383672903,-0.00424054005114645697,3.28558397848572969,0.0704177303383672903,-0.00424054005114645697,3.28558397848572969,-0.0517780070965263295,4.0346387512787798,-0.242965047786882243,188.250095203034192,-2.96666127822938419
