Time,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-rad,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/lat-gc-rad,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-rad,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/position/terrain-elevation-asl-ft,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-mag-mt,/fdm/jsbsim/ap/active-waypoint,/fdm/jsbsim/position/ned-x-relto-field-wp-ft,/fdm/jsbsim/position/ned-y-relto-field-wp-ft,/fdm/jsbsim/position/ned-z-relto-field-wp-ft,/fdm/jsbsim/position/ned-h-relto-field-wp-ft,/fdm/jsbsim/guidance/wp-distance,/fdm/jsbsim/guidance/field-wp-distance,/fdm/jsbsim/position/ned-x-relto-field-wp-m,/fdm/jsbsim/position/ned-y-relto-field-wp-m,/fdm/jsbsim/position/ned-z-relto-field-wp-m,/fdm/jsbsim/position/ned-h-relto-field-wp-m,/fdm/jsbsim/guidance/target-wp-latitude-rad-ONE,/fdm/jsbsim/guidance/target-wp-longitude-rad-ONE,/fdm/jsbsim/guidance/target-field-wp-latitude-rad,/fdm/jsbsim/guidance/target-field-wp-longitude-rad,/fdm/jsbsim/position/h-agl-m
26.7998928,390.571606781333685,119.046225746950512,390.571606781333685,0.930586198525005681,53.3186616486061808,0.927372262400619984,53.1345166730542502,0.142415210497516653,8.15979049997492112,45379.1147902446464,0,334.422542898736253,123.277805449979624,356.424939164984664,1,16723063.4656046741,1779896.32791566593,8488903.24500079639,-8488903.24500079639,19564277.4850392304,19564277.4850392304,5097189.74431630503,542512.400748695014,2587417.70907624299,-2587417.70907624299,0,0,0,0,119.046225760576121
26.8498926,390.320292834192514,118.969625255861885,390.320292834192514,0.930586013819722058,53.3186510657729755,0.927372077303868614,53.134506067791591,0.142415160609435681,8.15978764159843273,45378.851028945006,0,334.613434174730116,124.458377888476107,357.013937865386708,1,16723060.9433757048,1779896.12657975964,8488900.24140459672,-8488900.24140459672,19564273.5620299391,19564273.5620299391,5097188.9755409155,542512.339381510741,2587416.79358012136,-2587416.79358012136,0,0,0,0,118.969625268352033
26.8998924,390.064842134714127,118.891763882660868,390.064842134714127,0.930585828932530501,53.3186404725172096,0.927371892024226874,53.1344954520500892,0.142415110295879416,8.15978475884400645,45378.583118613351,0,334.805953485319833,125.640116826805354,357.607900038143214,1,16723058.4155431334,1779895.92004377209,8488897.23648072779,-8488897.23648072779,19564269.6343112476,19564269.6343112476,5097188.20505754743,542512.276429341757,2587415.87767932611,-2587415.87767932611,0,0,0,0,118.891763896286491
26.9498922,389.805376790463924,118.812678845733416,389.805376790463924,0.930585643860085132,53.3186298686471858,0.927371706558361319,53.1344848256387507,0.142415059560236118,8.15978185190577499,45378.3111811296694,0,335.000087865692592,126.823043526133887,358.206810567026196,1,16723055.8821628373,1779895.70836806786,8488894.23010753468,-8488894.23010753468,19564265.7018219978,19564265.7018219978,5097187.43288323283,542512.211910587153,2587414.96133677661,-2587414.96133677661,0,0,0,0,118.812678858223549
26.999892,389.542020905762911,118.732407972076544,389.542020905762911,0.930585458599144322,53.3186192539771682,0.927371520903043089,53.1344741883725717,0.142415008405982257,8.15977892098292479,45378.0353403820773,0,335.195824013520166,128.007178580583485,358.810653964179437,1,16723053.343293624,1779895.49161402904,8488891.22216405347,-8488891.22216405347,19564261.7645033859,19564261.7645033859,5097186.65903589688,542512.145843956037,2587414.04451560369,-2587414.04451560369,0,0,0,0,118.732407985702153
27.0498918,389.274900540709496,118.650989684808266,389.274900540709496,0.930585273146572911,53.3186086283275316,0.927371335055150348,53.1344635400726872,0.142414956836681844,8.15977596627965873,45377.7557222231699,0,335.393148291508112,129.192541901652646,359.419414360322889,1,16723050.7989971917,1779895.26984403539,8488888.21253009886,-8488888.21253009886,19564257.8222990073,19564257.8222990073,5097185.88353434391,542512.078248462058,2587413.12717917422,-2587413.12717917422,0,0,0,0,118.6509896972984
27.0998916,389.004143625497818,118.568462977051738,389.004143625497818,0.930585087499342878,53.3185979915247685,0.927371149011669171,53.1344528805664069,0.142414904855985347,8.15977298800513395,45377.4724543713965,0,335.59204673153738,130.379152712551644,360.033075499865845,1,16723048.2493381016,1779895.04312144592,8488885.20108629577,-8488885.20108629577,19564253.8751548454,19564253.8751548454,5097185.1063982537,542512.00914341677,2587412.2092911033,-2587412.2092911033,0,0,0,0,118.568462989541885
27.1498914,388.729879919439554,118.484867399445179,388.729879919439554,0.930584901654536001,53.3185873434016955,0.927370962769695217,53.1344422096873359,0.142414852467629444,8.15976998637344408,45377.1856664060906,0,335.792505035620366,131.567029537580737,360.651620731223431,1,16723045.6943837442,1779894.81151058408,8488882.18771416135,-8488882.18771416135,19564249.9230193831,19564249.9230193831,5097184.32764816564,542511.938548426027,2587411.29081527656,-2587411.29081527656,0,0,0,0,118.484867413070788
27.1998912,388.452240936458111,118.400243037432432,388.452240936458111,0.930584715609344082,53.3185766837973958,0.927370776326435609,53.1344315272754386,0.142414799675435966,8.15976696160356774,45376.895489633629,0,335.994508579936735,132.756190190092383,361.275032999402868,1,16723043.1342043001,1779894.57507671299,8488879.17229618132,-8488879.17229618132,19564245.965843536,19564245.965843536,5097183.54730547126,542511.866483382182,2587410.37171587627,-2587410.37171587627,0,0,0,0,118.40024304992258
27.249891,388.171359863132238,118.314630486282709,388.171359863132238,0.930584529361071056,53.3185660125574117,0.927370589679209489,53.1344208331771242,0.14241474648331115,8.15976391391931166,45376.6020570726323,0,336.198042417700606,133.946651768950403,361.903294840531089,1,16723040.56887272,1779894.33388602454,8488876.15471582115,-8488876.15471582115,19564242.0035807528,19564242.0035807528,5097182.76539240498,542511.792968460359,2587409.45195738226,-2587409.45195738226,0,0,0,0,118.314630498772843
27.2998908,387.887371517717838,118.228070838600402,387.887371517717838,0.930584342907135098,53.3185553295338082,0.92737040282545069,53.1344101272453599,0.142414692895244582,8.15976084354926456,45376.3055033654891,0,336.403091283196545,135.138430641535507,362.536388372476779,1,16723037.9984646775,1779894.08800560841,8488873.13485764526,-8488873.13485764526,19564238.0361869931,19564238.0361869931,5097181.98193203378,542511.71802410949,2587408.53150461055,-2587408.53150461055,0,0,0,0,118.228070852226011
27.3498906,387.600412271916866,118.140605660480261,387.600412271916866,0.930584156245068739,53.3185446345852085,0.927370215762708061,53.1343994093397001,0.142414638915308339,8.15975775072674026,45376.0059647150265,0,336.609639595072053,136.331542441620627,363.174295290172438,1,16723035.4230585359,1779893.83750343812,8488870.11260735616,-8488870.11260735616,19564234.0636208057,19564234.0636208057,5097181.19694824237,542511.641671048012,2587407.61032272223,-2587407.61032272223,0,0,0,0,118.140605672970409
27.3998904,387.310619976371527,118.052276968798054,387.310619976371527,0.930583969372520858,53.3185339275769081,0.927370028488646914,53.1343886793263849,0.142414584547656098,8.15975463568972437,45375.7035788090143,0,336.817671459735436,137.52600206016578,363.816996858404934,1,16723032.8427353054,1779893.58244835143,8488867.08785182238,-8488867.08785182238,19564230.0858432911,19564230.0858432911,5097180.41046572104,542511.563930257573,2587406.68837723555,-2587406.68837723555,0,0,0,0,118.052276981288188
27.4498902,387.018133889883757,117.963127209636582,387.018133889883757,0.930583782287257799,53.318523208380924,0.927369841001051243,53.1343779370784404,0.142414529796521971,8.15975149868081573,45375.3984847732427,0,337.027170675816933,138.72182363115536,364.464473903637099,1,16723030.2575786076,1779893.32291002106,8488864.06047920138,-8488864.06047920138,19564226.1028181911,19564226.1028181911,5097179.62250996009,542511.484822974424,2587405.76563406084,-2587405.76563406084,0,0,0,0,117.963127222126715
27.49989,386.723094623535872,117.873199241253744,386.723094623535872,0.930583594987164919,53.3185124768761014,0.927369653297823504,53.1343671824756925,0.142414474666219232,8.15974833994714466,45375.090823063656,0,337.238120739054125,139.919020533014645,365.116706812043219,1,16723027.6676746365,1779893.05895893765,8488861.0303789489,-8488861.0303789489,19564222.11451184,19564222.11451184,5097178.83310722932,542511.404370684177,2587404.84205950378,-2587404.84205950378,0,0,0,0,117.873199254879353
27.5498898,386.425644047558308,117.782536305695771,386.425644047558308,0.93058340747025281,53.3185017329484481,0.927369465376992275,53.1343564154051791,0.142414419161141115,8.15974515974042802,45374.7807354194738,0,337.450504839211646,141.117605339749844,365.773675500891727,1,16723025.0731121674,1779892.79066638998,8488857.99744200706,-8488857.99744200706,19564218.1208933815,19564218.1208933815,5097178.04228458926,542511.322595115635,2587403.91762032406,-2587403.91762032406,0,0,0,0,117.78253631932138
27.5998896,386.12592538818717,117.691182058319455,386.12592538818717,0.930583219734774092,53.3184909764978556,0.92736927723682927,53.1343456357678861,0.142414363285794016,8.15974195831885929,45374.4683649451326,0,337.66430573306161,142.317589074594196,366.435359004162763,1,16723022.4739841092,1779892.51810461306,8488854.96156272478,-8488854.96156272478,19564214.1219371669,19564214.1219371669,5097177.25007035676,542511.239518286078,2587402.99228431843,-2587402.99228431843,0,0,0,0,117.691182070809603
27.6498894,385.824083246290684,117.599180573469411,385.824083246290684,0.930583031779201875,53.3184802074368278,0.927369088875826475,53.1343348434773972,0.142414307044789024,8.15973873594663779,45374.1538561607595,0,337.879505776776057,143.518981355879987,367.101735543178052,1,16723019.8703872468,1779892.24134673434,8488851.92263847403,-8488851.92263847403,19564210.1176223792,19564210.1176223792,5097176.45649403334,542511.155162484618,2587402.06602020701,-2587402.06602020701,0,0,0,0,117.599180587095006
27.6998892,385.520263776183128,117.506576398980627,385.520263776183128,0.930582843602127285,53.3184694256846541,0.927368900292594778,53.1343240384541318,0.142414250442809087,8.15973549289207689,45373.8373550962497,0,338.09608705156586,144.721791043547768,367.772782882235219,1,16723017.2624210827,1779891.96046662214,8488848.88056780957,-8488848.88056780957,19564206.1079307534,19564206.1079307534,5097175.66158594657,542511.069550226443,2587401.1387970685,-2587401.1387970685,0,0,0,0,117.506576412606222
27.749889,385.214614693075418,117.413414558449389,385.214614693075418,0.930582655202261244,53.3184586311674735,0.927368711485865527,53.1343132206254083,0.14241419348460721,8.15973222942749921,45373.5190094026038,0,338.314031370583564,145.926026229232832,368.44847832447374,1,16723014.6501878854,1779891.67553886399,8488845.83525046706,-8488845.83525046706,19564202.0928466953,19564202.0928466953,5097174.86537726782,542510.982704245718,2587400.21058434248,-2587400.21058434248,0,0,0,0,117.413414572075013
27.7998888,384.907285299152136,117.319740559181582,384.907285299152136,0.930582466578435352,53.3184478238183317,0.927368522454490862,53.1343023899254447,0.142414136175005035,8.15972894582916908,45373.1989683006468,0,338.533320284340391,147.131694234140809,369.128798709383886,1,16723012.0337927099,1779891.3866387452,8488842.78658736497,-8488842.78658736497,19564198.0723572522,19564198.0723572522,5097174.06790001784,542510.894647489535,2587399.28135182895,-2587399.28135182895,0,0,0,0,117.319740572807177
27.8498886,384.598426353186369,117.22560035245121,384.598426353186369,0.930582277729603891,53.3184370035773227,0.927368333197446493,53.1342915462955574,0.142414078518891402,8.15972564237719489,45372.8773824677046,0,338.753935086227955,148.338801591345003,369.813720404191827,1,16723009.4133433178,1779891.09384221979,8488839.73448071443,-8488839.73448071443,19564194.0464521237,19564194.0464521237,5097173.26918704342,542510.805403108592,2587398.35106972186,-2587398.35106972186,0,0,0,0,117.225600366076819
27.8998884,384.28818991035223,117.131040284675365,384.28818991035223,0.930582088654844375,53.3184261703915894,0.927368143713831028,53.134280689684104,0.14241402052122179,8.15972231935550418,45372.5544039089,0,338.97585681464335,149.547354050034727,370.503219300791272,1,16723006.7889500577,1779890.79722588183,8488836.67883412354,-8488836.67883412354,19564190.0151237436,19564190.0151237436,5097172.46927197743,542510.714994448819,2587397.41970864078,-2587397.41970864078,0,0,0,0,117.131040298300974
27.9498882,383.976729102432728,117.036107030421505,383.976729102432728,0.930581899353359665,53.3184153242154579,0.927367954002869976,53.1342698200467041,0.142413962187016796,8.15971897705175842,45372.2301856977792,0,339.199066258829816,150.757356550023417,371.197270804139066,1,16723004.1607257333,1779890.49686693121,8488833.61955276504,-8488833.61955276504,19564185.978367269,19564185.978367269,5097171.66818920337,542510.623445040663,2587396.48723968305,-2587396.48723968305,0,0,0,0,117.036107044047114
27.999888,383.664197940379381,116.940847532227636,383.664197940379381,0.930581709824479297,53.3184044650105164,0.927367764063914746,53.1342589373462104,0.142413903521361712,8.15971561575731918,45371.9048818067822,0,339.423543960469317,151.968813228121576,371.895849829473605,1,16723001.5287854169,1779890.19284314127,8488830.55654349551,-8488830.55654349551,19564181.9361806028,19564181.9361806028,5097170.86597379576,542510.530778589542,2587395.55363445776,-2587395.55363445776,0,0,0,0,116.940847545853245
28.0498878,383.350751105695963,116.845308937016142,383.350751105695963,0.930581520067658707,53.318393592745565,0.927367573896443753,53.1342480415527163,0.142413844529404809,8.15971223576716298,45371.578646876631,0,339.649270220268477,153.181727411055562,372.598930798737172,1,16722998.893246321,1779889.88523282507,8488827.48971499316,-8488827.48971499316,19564177.8885644078,19564177.8885644078,5097170.06266147923,542510.437018965138,2587394.61886513,-2587394.61886513,0,0,0,0,116.845308950641737
28.0998876,383.036543745547533,116.749538533642891,383.036543745547533,0.930581330082482228,53.3183827073967862,0.927367383500064202,53.134237132643733,0.14241378521635592,8.15970883737979236,45371.2516360241716,0,339.876225103373429,154.396101604137868,373.306487634124778,1,16722996.2542276438,1779889.57411479414,8488824.41897788644,-8488824.41897788644,19564173.8355221264,19564173.8355221264,5097169.25828858651,542510.342190189287,2587393.68290446,-2587393.68290446,0,0,0,0,116.749538547268514
28.1498874,382.721731282770634,116.653583694988498,382.721731282770634,0.930581139868662532,53.3183718089477097,0.927367192874512081,53.1342262106041332,0.14241372558748519,8.15970542089716133,45370.9240046597115,0,340.104388444150402,155.611937491267128,374.018493755665645,1,16722993.6118504163,1779889.25956832781,8488821.34424488619,-8488821.34424488619,19564169.7770599909,19564169.7770599909,5097168.45289200731,542510.246316426317,2587392.74572584126,-2587392.74572584126,0,0,0,0,116.653583708614107
28.1998872,382.406469266861677,116.557491832539441,382.406469266861677,0.930580949426040416,53.3183608973892262,0.927367002019651832,53.1342152754261434,0.142413665648121301,8.15970198662458479,45370.5959083228299,0,340.333739852981523,156.829235937052204,374.734922081591435,1,16722990.9662373792,1779888.94167313352,8488818.26543086395,-8488818.26543086395,19564165.7131870091,19564165.7131870091,5097167.64650915377,542510.149421971175,2587391.8073033276,-2587391.8073033276,0,0,0,0,116.557491845029588
28.249887,382.090913202613592,116.46131034415663,382.090913202613592,0.930580758754586013,53.3183499727196093,0.927366810935477681,53.1342043271094298,0.142413605403649585,8.15969853487061592,45370.2675025151257,0,340.564258723487683,158.047996978315183,375.455745024704299,1,16722988.3175128773,1779888.62050931551,8488815.18245295621,-8488815.18245295621,19564161.6439149976,19564161.6439149976,5097166.83917792514,542510.051531239413,2587390.86761166109,-2587390.86761166109,0,0,0,0,116.461310357782239
28.2998868,381.775218449532986,116.365086583417664,381.775218449532986,0.930580567854399465,53.3183390349446142,0.927366619622113419,53.1341933656610905,0.142413544859510188,8.15969506594695382,45369.9389425998816,0,340.795924239537044,159.268219825507231,376.180934492673771,1,16722985.6658027489,1779888.296157334,8488812.09523064084,-8488812.09523064084,19564157.5692585483,19564157.5692585483,5097166.03093667794,542509.952668755432,2587389.92662629951,-2587389.92662629951,0,0,0,0,116.365086597043273
28.3498866,381.459540080279112,116.268867816469083,381.459540080279112,0.930580376725709923,53.3183280840773577,0.927366428079812732,53.1341823910956634,0.14241348402119583,8.15969158016830853,45369.6103836691691,0,341.028715383848635,160.489902860584664,376.910461888339228,1,16722983.0112342406,1779887.96869797329,8488809.00368580036,-8488809.00368580036,19564153.4892350584,19564153.4892350584,5097165.2218241971,542509.852859142236,2587388.9843234322,-2587388.9843234322,0,0,0,0,116.268867830094692
