Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
35.9498562,0.000118608051814602224,-0.0117783339005214597,0.00130140498142674514,-1.89791854998042497,0.144588391058775967,0.0868294873410917489,0.000425284082260868584,0.978016952884606883,0.039892488150043641,0.000442041870820985964,-0.977884018009575695
35.999856,7.86125053905974668e-05,-0.0117176757226812103,0.00132317690501197738,-1.87970311095883491,0.144442168026534312,0.0861876038333413419,0.000390751195946046823,0.976638005303652079,0.04013431605335014,0.000406674106518880294,-0.976505599163202453
36.0498558,3.92457459492770466e-05,-0.0116509685612527485,0.00134472085325621025,-1.86064038876543902,0.144246257540725675,0.0855101409233220977,0.000356416129310807041,0.975273838972042451,0.0403735376743064589,0.000371519695958863569,-0.975142013399696084
36.0998556,5.06817527945865397e-07,-0.0115782067302690455,0.00136604514458931532,-1.84074005868180968,0.143999501833048715,0.0847970919434146708,0.0003222890304715951,0.973925066494358171,0.0406100506725264807,0.00033658897809621109,-0.973793873764696283
36.1498554,-3.7605568121518725e-05,-0.0114993880237822983,0.00138715706610471109,-1.82001224040678355,0.143700731390003444,0.0840484846590534573,0.000288380266897773983,0.972592290391183001,0.0408437540481897468,0.000301892487154175075,-0.972461783213604103
36.1998552,-7.50909088522327045e-05,-0.0113576655000641822,0.00140823861961716901,-1.79887864042490686,0.143348658604125101,0.0832882004242421203,0.000254700209786378438,0.971276309350248446,0.0410655775389580577,0.000267441664200611222,-0.97114695123974426
36.249855,-0.000111849499059913613,-0.0111624561241054285,0.00143009402248003631,-1.77744367952105509,0.142939771462358423,0.0828257736557915791,0.000221256491318919791,0.969978416015504497,0.041262859468163611,0.000233256553630179452,-0.969851075035522703
36.2998548,-0.000148002235537659659,-0.0109890263512707979,0.00145258430003360347,-1.75522755339588032,0.142469316095312604,0.0826104611086968532,0.000188062245748976903,0.96870041096736037,0.0414582062685663541,0.000199347953314741547,-0.968574827102952396
36.3498546,-0.000183607593423034201,-0.0108342640500871581,0.00147545251207543125,-1.732240066389789,0.141933501486270819,0.0825043181023268346,0.000155132407065645939,0.967444000162878348,0.0416515621745339876,0.000165725815323408834,-0.967319946539588971
36.3998544,-0.000218671585662194232,-0.0106943308568647841,0.00149847207387064358,-1.70849183903385105,0.141329477089440492,0.0824046087643104386,0.000122481867900729415,0.966210193697442987,0.0418427971028210305,0.000132402079827990163,-0.966087485795468326
