Time,/fdm/jsbsim/propulsion/tank/contents-lbs,/fdm/jsbsim/propulsion/tank[1]/contents-lbs,/fdm/jsbsim/propulsion/starter_cmd,/fdm/jsbsim/propulsion/magneto_cmd,/fdm/jsbsim/propulsion/active_engine,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/propulsion/engine/pitch-angle-rad,/fdm/jsbsim/propulsion/engine/yaw-angle-rad,/fdm/jsbsim/propulsion/engine/advance-ratio,/fdm/jsbsim/propulsion/engine/blade-angle,/fdm/jsbsim/propulsion/engine/thrust-coefficient,/fdm/jsbsim/propulsion/engine/propeller-rpm,/fdm/jsbsim/propulsion/engine/helical-tip-Mach,/fdm/jsbsim/propulsion/engine/constant-speed-mode,/fdm/jsbsim/propulsion/engine/prop-induced-velocity_fps,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine/fuel-flow-rate-pps,/fdm/jsbsim/propulsion/engine/power-hp,/fdm/jsbsim/propulsion/engine/bsfc-lbs_hphr,/fdm/jsbsim/propulsion/engine/volumetric-efficiency,/fdm/jsbsim/propulsion/engine/map-pa,/fdm/jsbsim/propulsion/engine/map-inhg,/fdm/jsbsim/propulsion/engine/air-intake-impedance-factor,/fdm/jsbsim/propulsion/engine/ram-air-factor,/fdm/jsbsim/propulsion/engine/boost-speed,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm,/fdm/jsbsim/ap/throttle-cmd-norm
22.1499114,129.96212745660489,129.96212745660489,0,0,-1,259.924254913209779,0,0,0.579056642675899069,22,0.0628377342929640342,1323.14223747965275,0.394903872639094933,0,8.59609604810640349,109.583232080040403,0.00340531208562298978,21.9935922710846583,0.320000000000000007,0.849999999999999978,35916.2587109714877,10.6060922610491097,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.1999112,129.962042326245751,129.962042326245751,0,0,-1,259.924084652491501,0,0,0.578248082793394791,22,0.0628700766882642065,1322.95367557920144,0.39482980320768235,0,8.60878973167004347,109.607468776289835,0.00340516833263984154,21.9953187508385639,0.320000000000000007,0.849999999999999978,35918.7908352898303,10.6068399988453237,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.249911,129.961957199436142,129.961957199436142,0,0,-1,259.923914398872284,0,0,0.577448245750229017,22,0.0629020701699908452,1322.76642740194052,0.39475634296855433,0,8.62136536010228838,109.631293927337637,0.00340502762731900071,21.9970570404085599,0.320000000000000007,0.849999999999999978,35921.3227935317263,10.6075876875990645,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.2999108,129.961872076098672,129.961872076098672,0,0,-1,259.923744152197344,0,0,0.576657544349593931,22,0.0629336982260162436,1322.58056363195806,0.394683521038155627,0,8.63381551789005641,109.654691693642775,0.00340489005388543934,21.9988068526429039,0.320000000000000007,0.849999999999999978,35923.853892822568,10.608335122704057,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.3499106,129.96178695615373,129.96178695615373,0,0,-1,259.923573912307461,0,0,0.575876387672235257,22,0.0629649444931105889,1322.39615618645644,0.394611366779731187,0,8.64613281859546134,109.677646740520188,0.00340475569879611535,22.000567905052371,0.320000000000000007,0.849999999999999978,35926.3834306540521,10.6090820967091854,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.3999104,129.961701839519634,129.961701839519634,0,0,-1,259.923403679039268,0,0,0.5751051807806975,22,0.0629957927687720964,1322.21327808690398,0.394539909760641017,0,8.65830991108852999,109.700144235663785,0.00340462465031886059,22.0023399171769469,0.320000000000000007,0.849999999999999978,35928.9106940824568,10.6098283990817492,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.4499102,129.961616726112339,129.961616726112339,0,0,-1,259.923233452224679,0,0,0.574344324423504249,22,0.0630262270230598359,1322.03200333062068,0.394469179709820261,0,8.67033948589423176,109.722169846832273,0.00340449699812231952,22.0041226080602144,0.320000000000000007,0.849999999999999978,35931.4349590654529,10.610573816011625,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.49991,129.961531615845701,129.961531615845701,0,0,-1,259.923063231691401,0,0,0.573594214739451935,22,0.0630562314104219229,1321.85240676305625,0.394399206475566921,0,8.68221428164821418,109.743709739463526,0.00340437283288029567,22.0059156938842904,0.320000000000000007,0.849999999999999978,35933.955489930675,10.6113181302543342,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.5499098,129.961446508631241,129.961446508631241,0,0,-1,259.922893017262481,0,0,0.572855242962236999,22,0.0630857902815105259,1321.67456395099975,0.3943300199837525,0,8.69392709165450128,109.764750574156764,0.00340425224590472537,22.0077188859276518,0.320000000000000007,0.849999999999999978,35936.471538968297,10.6120611210107239,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.5999096,129.961361404378096,129.961361404378096,0,0,-1,259.922722808756191,0,0,0.572127795125682126,22,0.0631148881949727125,1321.498551056834,0.3942616501963635,0,8.70547077053696228,109.785279504387688,0.00340413532878598105,22.0095318885772215,0.320000000000000007,0.849999999999999978,35938.9823461431661,10.6128025638419672,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
