Time,/fdm/jsbsim/atmosphere/wind-north-kts,/fdm/jsbsim/atmosphere/wind-east-kts,/fdm/jsbsim/atmosphere/wind-down-kts,/fdm/jsbsim/atmosphere/wind-x-kts,/fdm/jsbsim/atmosphere/wind-y-kts,/fdm/jsbsim/atmosphere/wind-z-kts,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz
85.0329932,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7302468681404178e-13,-3.25430302335179076e-14,1.79657602855261768e-14,0.00160821649623289374,1.01362621096979866
85.0413265,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73023411708542977e-13,-3.25433989513118517e-14,1.7977368882728288e-14,0.00160881576197853841,1.01364045093901112
85.0496598,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73022135591406955e-13,-3.25437619034862735e-14,1.79889900514696586e-14,0.00160940721954296647,1.01365437570474604
85.0579931,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7302085847927825e-13,-3.25441190918648807e-14,1.80006236042526107e-14,0.0016099908705242414,1.01366798515677337
85.0663264,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73019580388843478e-13,-3.25444705183599416e-14,1.80122693534719193e-14,0.00161056671665068402,1.01368127919006046
85.0746597,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73018301336831313e-13,-3.25448161849722093e-14,1.80239271114177281e-14,0.00161113475976545732,1.01369425770560073
85.082993,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73017021340012509e-13,-3.25451560937901836e-14,1.80355966902784683e-14,0.00161169500183339586,1.0137069206095739
85.0913263,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73015740415199697e-13,-3.25454902469900225e-14,1.80472779021439193e-14,0.00161224744494239936,1.01371926781383581
85.0996596,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7301445857924734e-13,-3.25458186468351573e-14,1.80589705590081778e-14,0.0016127920912929652,1.01373129923601146
85.1079929,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73013175849051701e-13,-3.25461412956758129e-14,1.80706744727726337e-14,0.00161332894321236154,1.01374301479925677
85.1163262,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73011892241550749e-13,-3.25464581959487364e-14,1.80823894552488415e-14,0.00161385800313874981,1.01375441443194014
85.1246595,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73010607773723899e-13,-3.25467693501769891e-14,1.80941153181616061e-14,0.00161437927363322501,1.01376549806821625
85.1329928,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73009322462592321e-13,-3.2547074760969296e-14,1.81058518731519113e-14,0.00161489275736842117,1.01377626564799184
85.1413261,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73008036325218333e-13,-3.25473744310198443e-14,1.81175989317797942e-14,0.00161539845713771124,1.01378671711648649
85.1496594,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73006749378705676e-13,-3.25476683631079046e-14,1.81293563055275577e-14,0.0016158963758461794,1.01379685242469209
85.1579927,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73005461640199262e-13,-3.25479565600974648e-14,1.81411238058023514e-14,0.00161638651651609968,1.01380667152868109
85.166326,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73004173126885128e-13,-3.2548239024937022e-14,1.81529012439395321e-14,0.00161686888228261658,1.0138161743906442
85.1746593,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73002883855990279e-13,-3.25485157606590142e-14,1.81646884312052296e-14,0.00161734347639468047,1.01382536097817511
85.1829926,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73001593844782641e-13,-3.25487867703794041e-14,1.81764851787998425e-14,0.00161781030221422989,1.013834231264509
85.1913259,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73000303110570882e-13,-3.25490520572976981e-14,1.8188291297860364e-14,0.00161826936321658884,1.0138427852278582
85.1996592,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72999011670704286e-13,-3.25493116246961695e-14,1.82001065994638054e-14,0.00161872066298623116,1.01385102285265516
85.2079925,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72997719542572707e-13,-3.2549565475939651e-14,1.82119308946298908e-14,0.00161916420522045757,1.013858944128609
85.2163258,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72996426743606411e-13,-3.2549813614475471e-14,1.82237639943242604e-14,0.00161959999372728817,1.01386654905107321
85.2246591,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72995133291275928e-13,-3.25500560438324631e-14,1.82356057094611738e-14,0.00162002803242394453,1.01387383762081673
85.2329924,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72993839203092025e-13,-3.25502927676212311e-14,1.82474558509065306e-14,0.00162044832533530647,1.01388080984411966
85.2413257,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72992544496605357e-13,-3.25505237895334861e-14,1.82593142294809939e-14,0.00162086087659664511,1.01388746573301991
85.249659,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72991249189406563e-13,-3.25507491133416874e-14,1.82711806559626599e-14,0.00162126569045179816,1.01389380530493356
85.2579923,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72989953299126039e-13,-3.25509687428986125e-14,1.8283054941090251e-14,0.0016216627712491037,1.01389982858281003
85.2663256,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7298865684343374e-13,-3.25511826821373832e-14,1.82949368955659781e-14,0.00162205212344857571,1.0139055355952078
85.2746589,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72987359840039101e-13,-3.25513909350707139e-14,1.83068263300583015e-14,0.00162243375160965294,1.01391092637607882
85.2829922,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72986062306690912e-13,-3.25515935057905651e-14,1.83187230552052567e-14,0.0016228076604005116,1.01391600096500167
85.2913255,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7298476426117714e-13,-3.2551790398468206e-14,1.83306268816170355e-14,0.00162317385459481169,1.01392075940716042
85.2996588,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7298346572132473e-13,-3.25519816173531166e-14,1.83425376198791509e-14,0.00162353233906937177,1.0139252017531124
85.3079921,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72982166704999399e-13,-3.25521671667735055e-14,1.83544550805552269e-14,0.0016238831188045001,1.01392932805881197
85.3163254,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72980867230105766e-13,-3.25523470511352934e-14,1.83663790741900207e-14,0.00162422619888491862,1.01393313838592158
85.3246587,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72979567314586944e-13,-3.25525212749219363e-14,1.8378309411312399e-14,0.00162456158449575784,1.01393663280181778
85.332992,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72978266976424218e-13,-3.25526898426942685e-14,1.8390245902438168e-14,0.00162488928092434262,1.01393981137889466
85.3413253,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7297696623363734e-13,-3.25528527590899779e-14,1.84021883580729955e-14,0.00162520929356094169,1.01394267419538253
85.3496586,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72975665104283855e-13,-3.25530100288231142e-14,1.84141365887155219e-14,0.00162552162789229176,1.01394522133497267
85.3579919,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72974363606459373e-13,-3.25531616566840069e-14,1.84260904048600903e-14,0.00162582628950978976,1.01394745288649268
85.3663252,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72973061758297043e-13,-3.25533076475387099e-14,1.84380496169996835e-14,0.00162612328410213433,1.01394936894492016
85.3746585,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.729717595779676e-13,-3.2553448006328938e-14,1.84500140356289819e-14,0.00162641261745375418,1.01395096961011477
85.3829918,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72970457083679014e-13,-3.25535827380711904e-14,1.84619834712472164e-14,0.00162669429545193411,1.01395225498774755
85.3913251,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72969154293676388e-13,-3.25537118478569709e-14,1.84739577343611084e-14,0.0016269683240810386,1.01395322518882436
85.3996584,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72967851226241833e-13,-3.25538353408519805e-14,1.84859366354876507e-14,0.00162723470941740847,1.01395388032991196
85.4079917,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72966547899694112e-13,-3.25539532222960355e-14,1.84979199851572529e-14,0.0016274934576387067,1.01395422053290751
85.416325,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72965244332388567e-13,-3.25540654975028207e-14,1.85099075939164395e-14,0.00162774457501733581,1.01395424592526706
85.4246583,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72963940542716814e-13,-3.2554172171858975e-14,1.85218992723309546e-14,0.00162798806791930573,1.01395395663998888
85.4329916,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72962636549106747e-13,-3.25542732508244572e-14,1.85338948309885707e-14,0.00162822394280418394,1.01395335281538701
85.4413249,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72961332370022101e-13,-3.25543687399317003e-14,1.85458940805018557e-14,0.00162845220623130077,1.01395243459509077
85.4496582,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72960028023962284e-13,-3.25544586447854601e-14,1.85578968315114009e-14,0.00162867286484455432,1.01395120212860346
85.4579915,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72958723529462322e-13,-3.25545429710625248e-14,1.85699028946885129e-14,0.00162888592539067365,1.01394965557049144
85.4663248,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72957418905092353e-13,-3.25546217245110776e-14,1.8581912080738094e-14,0.00162909139469808286,1.01394779508074162
85.4746581,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72956114169457857e-13,-3.25546949109506148e-14,1.85939242004016405e-14,0.00162928927969699378,1.01394562082508677
85.4829914,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72954809341198847e-13,-3.25547625362717187e-14,1.86059390644601325e-14,0.00162947958739835292,1.01394313297431027
85.4913247,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72953504438990224e-13,-3.25548246064352747e-14,1.86179564837367922e-14,0.00162966232491343105,1.01394033170481657
85.499658,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72952199481541143e-13,-3.25548811274724273e-14,1.86299762691001319e-14,0.00162983749943499973,1.01393721719840268
85.5079913,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72950894487594939e-13,-3.25549321054843593e-14,1.86419982314668505e-14,0.00163000511825060973,1.01393378964234682
85.5163246,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72949589475928824e-13,-3.25549775466414838e-14,1.8654022181804579e-14,0.00163016518873622938,1.01393004922897179
85.5246579,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7294828446535381e-13,-3.25550174571836087e-14,1.86660479311347804e-14,0.00163031771835204392,1.01392599615643308
85.5329912,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72946979474714284e-13,-3.2555051843419387e-14,1.86780752905358859e-14,0.00163046271464923633,1.01392163062799701
85.5413245,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72945674522887824e-13,-3.25550807117257053e-14,1.86901040711458605e-14,0.00163060018526632686,1.01391695285242167
85.5496578,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72944369628785006e-13,-3.25551040685479801e-14,1.87021340841651123e-14,0.00163073013792688144,1.01391196304391351
85.5579911,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72943064811349017e-13,-3.25551219203991289e-14,1.87141651408597111e-14,0.00163085258043857515,1.01390666142169228
85.5663244,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72941760089555609e-13,-3.25551342738597096e-14,1.87261970525638052e-14,0.00163096752070010379,1.01390104821077576
85.5746577,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7294045548241262e-13,-3.25551411355773205e-14,1.87382296306827489e-14,0.0016310749666874993,1.0138951236410465
85.582991,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72939151008959845e-13,-3.25551425122664237e-14,1.87502626866959135e-14,0.00163117492646795161,1.01388888794851284
85.5913243,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7293784668826876e-13,-3.25551384107080234e-14,1.87622960321595212e-14,0.0016312674081888042,1.01388234137357935
85.5996576,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72936542539442244e-13,-3.25551288377489779e-14,1.87743294787095829e-14,0.00163135242007981921,1.01387548416266293
85.6079909,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.729352385816142e-13,-3.25551138003023151e-14,1.87863628380647472e-14,0.00163142997045577758,1.01386831656713028
85.6163242,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72933934833949607e-13,-3.25550933053461976e-14,1.8798395922028986e-14,0.00163150006771397519,1.01386083884398914
85.6246575,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72932631315643835e-13,-3.25550673599241119e-14,1.88104285424946836e-14,0.00163156272032800886,1.01385305125518976
85.6329908,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72931328045922524e-13,-3.25550359711443639e-14,1.88224605114453313e-14,0.00163161793685825214,1.01384495406820907
85.6413241,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72930025044041476e-13,-3.25549991461794725e-14,1.88344916409584717e-14,0.00163166572594562439,1.01383654755600427
85.6496574,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72928722329286083e-13,-3.25549568922664729e-14,1.88465217432085037e-14,0.00163170609630734547,1.01382783199646531
85.6579907,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72927419920971295e-13,-3.25549092167059445e-14,1.88585506304694655e-14,0.00163173905674102128,1.01381880767285781
85.666324,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72926117838441141e-13,-3.25548561268620554e-14,1.8870578115117957e-14,0.00163176461612513351,1.01380947487370876
85.6746573,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72924816101068481e-13,-3.25547976301622088e-14,1.88826040096359285e-14,0.00163178278341387915,1.01379983389300876
85.6829906,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72923514728254825e-13,-3.25547337340964053e-14,1.88946281266134898e-14,0.00163179356764273456,1.01378988502974821
85.6913239,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72922213739429804e-13,-3.25546644462174517e-14,1.89066502787518757e-14,0.00163179697792107488,1.01377962858838799
85.6996572,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72920913154051146e-13,-3.25545897741401088e-14,1.89186702788661191e-14,0.0016317930234358625,1.01376906487837704
85.7079905,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72919612991604043e-13,-3.25545097255411923e-14,1.89306879398878811e-14,0.00163178171345449785,1.01375819421471469
85.7163238,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72918313271601178e-13,-3.25544243081590047e-14,1.89427030748684426e-14,0.00163176305731280321,1.01374701691727109
85.7246571,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7291701401358217e-13,-3.25543335297930833e-14,1.89547154969812602e-14,0.00163173706442774099,1.01373553331155253
85.7329904,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72915715237113417e-13,-3.25542373983037959e-14,1.89667250195250171e-14,0.00163170374429042701,1.01372374372781326
85.7413237,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72914416961787551e-13,-3.25541359216123031e-14,1.89787314559262745e-14,0.00163166310646391949,1.0137116485019293
85.749657,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72913119207223327e-13,-3.25540291076999273e-14,1.89907346197424022e-14,0.00163161516058726907,1.01369924797450528
85.7579903,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72911821993065375e-13,-3.25539169646078935e-14,1.90027343246642011e-14,0.0016315599163729121,1.01368654249186529
85.7663236,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72910525338983545e-13,-3.25537995004373301e-14,1.90147303845189262e-14,0.00163149738360250543,1.01367353240514735
85.7746569,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72909229264672753e-13,-3.2553676723348473e-14,1.9026722613272978e-14,0.00163142757213639421,1.01366021807062845
85.7829902,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72907933789852855e-13,-3.25535486415606785e-14,1.9038710825034711e-14,0.00163135049190115821,1.0136465998500801
85.7913235,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72906638934267866e-13,-3.25534152633520826e-14,1.90506948340571442e-14,0.00163126615289824759,1.01363267810992586
85.7996568,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72905344717685984e-13,-3.25532765970592474e-14,1.90626744547408073e-14,0.00163117456519857175,1.01361845322217259
85.8079901,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72904051159899111e-13,-3.25531326510768456e-14,1.90746495016365804e-14,0.00163107573894299106,1.01360392556370216
85.8163234,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72902758280722473e-13,-3.25529834338572443e-14,1.90866197894484838e-14,0.0016309696843437374,1.01358909551683118
85.8246567,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72901466099994369e-13,-3.25528289539104855e-14,1.90985851330362872e-14,0.00163085641168292665,1.01357396346829165
85.83299,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72900174637575768e-13,-3.25526692198037565e-14,1.91105453474184824e-14,0.00163073593131071878,1.01355852981080541
85.8413233,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72898883913349851e-13,-3.25525042401612128e-14,1.91225002477748326e-14,0.00163060825364514587,1.01354279494147304
85.8496566,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7289759394722184e-13,-3.25523340236634797e-14,1.91344496494495471e-14,0.00163047338917438056,1.01352675926291647
85.8579899,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72896304759118612e-13,-3.25521585790476211e-14,1.91463933679534267e-14,0.00163033134845467337,1.01351042318258044
85.8663232,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72895016368988049e-13,-3.25519779151066465e-14,1.9158331218967193e-14,0.00163018214210496688,1.01349378711306271
85.8746565,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72893728796799086e-13,-3.25517920406893855e-14,1.91702630183439398e-14,0.00163002578081799534,1.01347685147210465
85.8829898,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72892442062541105e-13,-3.25516009647000203e-14,1.91821885821120493e-14,0.00162986227534725209,1.01345961668223938
85.8913231,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72891156186223481e-13,-3.25514046960979409e-14,1.91941077264776684e-14,0.00162969163651395738,1.01344208317135642
85.8996564,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72889871187875454e-13,-3.25512032438972335e-14,1.92060202678278585e-14,0.00162951387520687851,1.01342425137200132
85.9079897,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72888587087545705e-13,-3.25509966171666558e-14,1.92179260227329268e-14,0.00162932900237744622,1.01340612172194211
85.916323,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72887303905301617e-13,-3.25507848250292516e-14,1.92298248079494528e-14,0.00162913702904180489,1.01338769466414447
85.9246563,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72886021661229357e-13,-3.25505678766620103e-14,1.92417164404229009e-14,0.00162893796628181412,1.01336897064597986
85.9329896,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72884740375433366e-13,-3.25503457812956962e-14,1.9253600737290375e-14,0.00162873182524174757,1.01334995012058404
85.9413229,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72883460068035681e-13,-3.2550118548214306e-14,1.92654775158833638e-14,0.00162851861712982361,1.01333063354521946
85.9496562,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72882180759175908e-13,-3.25498861867551192e-14,1.92773465937303029e-14,0.00162829835321988935,1.01331102138290841
85.9579895,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72880902469010668e-13,-3.25496487063082754e-14,1.92892077885596296e-14,0.00162807104484192014,1.01329111410089956
85.9663228,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72879625217713268e-13,-3.25494061163164018e-14,1.93010609183022218e-14,0.00162783670339655163,1.01327091217204734
85.9746561,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72878349025472967e-13,-3.25491584262745374e-14,1.93129058010940673e-14,0.0016275953403384984,1.01325041607354316
85.9829894,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72877073912495131e-13,-3.25489056457296535e-14,1.93247422552791736e-14,0.00162734696718866206,1.01322962628769875
85.9913227,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72875799899000526e-13,-3.25486477842804142e-14,1.93365700994121804e-14,0.0016270915955259725,1.01320854330204613
85.999656,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72874527005224732e-13,-3.25483848515772387e-14,1.93483891522610416e-14,0.00162682923699292419,1.01318716760864347
86.0079893,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72873255251418099e-13,-3.25481168573213493e-14,1.93601992328097737e-14,0.00162655990329004505,1.01316549970441505
86.0163226,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72871984657845039e-13,-3.25478438112652249e-14,1.93720001602610057e-14,0.00162628360617949447,1.0131435400913642
86.0246559,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7287071524478387e-13,-3.25475657232118949e-14,1.93837917540388691e-14,0.00162600035747958787,1.01312128927598644
86.0329892,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7286944703252604e-13,-3.2547282603014737e-14,1.93955738337914752e-14,0.00162571016907206737,1.01309874777039854
86.0413225,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7286818004137612e-13,-3.25469944605772749e-14,1.94073462193937833e-14,0.00162541305289453644,1.01307591609060532
86.0496558,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72866914291650977e-13,-3.25467013058530969e-14,1.94191087309501439e-14,0.00162510902094163408,1.01305279475790733
86.0579891,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72865649803679695e-13,-3.2546403148845218e-14,1.94308611887969494e-14,0.00162479808527149798,1.01302938429859246
86.0663224,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72864386597802972e-13,-3.25460999996059222e-14,1.94426034135054267e-14,0.00162448025799276342,1.01300568524338552
86.0746557,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72863124694372611e-13,-3.25457918682367881e-14,1.94543352258841772e-14,0.00162415555127821032,1.0129816981278994
86.082989,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72861864113751269e-13,-3.25454787648882278e-14,1.94660564469819251e-14,0.00162382397735124848,1.0129574234926173
86.0913223,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72860604876311905e-13,-3.25451606997589379e-14,1.94777668980900675e-14,0.00162348554849745387,1.0129328618828759
86.0996556,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72859347002437245e-13,-3.25448376830964172e-14,1.94894664007453905e-14,0.00162314027705428459,1.01290801384838325
86.1079889,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72858090512519684e-13,-3.25445097251957361e-14,1.95011547767327552e-14,0.00162278817541665365,1.01288287994394044
86.1163222,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72856835426960378e-13,-3.25441768364001863e-14,1.95128318480875772e-14,0.00162242925603467837,1.01285746072869132
86.1246555,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72855581766169165e-13,-3.25438390271004669e-14,1.95244974370986198e-14,0.00162206353141434978,1.0128317567671592
86.1329888,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72854329550563936e-13,-3.25434963077345203e-14,1.95361513663105684e-14,0.00162169101411666896,1.01280576862785576
86.1413221,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72853078800570231e-13,-3.25431486887875008e-14,1.95477934585266372e-14,0.0016213117167549532,1.01277949688431645
86.1496554,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72851829536620708e-13,-3.25427961807914587e-14,1.95594235368112163e-14,0.00162092565199986084,1.0127529421148409
86.1579887,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72850581779154867e-13,-3.25424387943248736e-14,1.95710414244925226e-14,0.00162053283257395774,1.01272610490224535
86.166322,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72849335548618393e-13,-3.25420765400125597e-14,1.95826469451650606e-14,0.00162013327125307832,1.01269898583387707
86.1746553,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72848090865462726e-13,-3.2541709428525754e-14,1.95942399226923494e-14,0.00161972698086731851,1.0126715855018138
86.1829886,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72846847750144732e-13,-3.25413374705811886e-14,1.96058201812095947e-14,0.0016193139742980494,1.01264390450306596
